Submission ID,Respondent ID,Submitted at,What is your age?,What is your ZIP code?,How many cups of coffee do you typically drink per day?,Where do you typically drink coffee?,Where do you typically drink coffee? (At home),Where do you typically drink coffee? (At the office),Where do you typically drink coffee? (On the go),Where do you typically drink coffee? (At a cafe),Where do you typically drink coffee? (None of these),How do you brew coffee at home?,How do you brew coffee at home? (Pour over),How do you brew coffee at home? (French press),How do you brew coffee at home? (Espresso),How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee)),How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso)),How do you brew coffee at home? (Instant coffee),How do you brew coffee at home? (Bean-to-cup machine),How do you brew coffee at home? (Cold brew),How do you brew coffee at home? (Coffee extract (e.g. Cometeer)),How do you brew coffee at home? (Other),How else do you brew coffee at home?,"On the go, where do you typically purchase coffee?","On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin))","On the go, where do you typically purchase coffee? (Local cafe)","On the go, where do you typically purchase coffee? (Drive-thru)","On the go, where do you typically purchase coffee? (Specialty coffee shop)","On the go, where do you typically purchase coffee? (Deli or supermarket)","On the go, where do you typically purchase coffee? (Other)",Where else do you purchase coffee?,What is your favorite coffee drink?,Please specify what your favorite coffee drink is,Do you usually add anything to your coffee?,Do you usually add anything to your coffee? (No - just black),"Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer)",Do you usually add anything to your coffee? (Sugar or sweetener),Do you usually add anything to your coffee? (Flavor syrup),Do you usually add anything to your coffee? (Other),What else do you add to your coffee?,What kind of dairy do you add?,What kind of dairy do you add? (Whole milk),What kind of dairy do you add? (Skim milk),What kind of dairy do you add? (Half and half),What kind of dairy do you add? (Coffee creamer),What kind of dairy do you add? (Flavored coffee creamer),What kind of dairy do you add? (Oat milk),What kind of dairy do you add? (Almond milk),What kind of dairy do you add? (Soy milk),What kind of dairy do you add? (Other),What kind of sugar or sweetener do you add?,What kind of sugar or sweetener do you add? (Granulated Sugar),"What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda))",What kind of sugar or sweetener do you add? (Honey),What kind of sugar or sweetener do you add? (Maple Syrup),What kind of sugar or sweetener do you add? (Stevia),What kind of sugar or sweetener do you add? (Agave Nectar),What kind of sugar or sweetener do you add? (Brown Sugar),What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado)),What kind of flavorings do you add?,What kind of flavorings do you add? (Vanilla Syrup),What kind of flavorings do you add? (Caramel Syrup),What kind of flavorings do you add? (Hazelnut Syrup),What kind of flavorings do you add? (Cinnamon (Ground or Stick)),What kind of flavorings do you add? (Peppermint Syrup),What kind of flavorings do you add? (Other),What other flavoring do you use?,"Before today's tasting, which of the following best described what kind of coffee you like?",How strong do you like your coffee?,What roast level of coffee do you prefer?,How much caffeine do you like in your coffee?,"Lastly, how would you rate your own coffee expertise?",Coffee A - Bitterness,Coffee A - Acidity,Coffee A - Personal Preference,Coffee A - Notes,Coffee B - Bitterness,Coffee B - Acidity,Coffee B - Personal Preference,Coffee B - Notes,Coffee C - Bitterness,Coffee C - Acidity,Coffee C - Personal Preference,Coffee C - Notes,Coffee D - Bitterness,Coffee D - Acidity,Coffee D - Personal Preference,Coffee D - Notes,"Between Coffee A, Coffee B, and Coffee C which did you prefer?","Between Coffee A and Coffee D, which did you prefer?","Lastly, what was your favorite overall coffee?",Do you work from home or in person?,"In total, much money do you typically spend on coffee in a month?",Why do you drink coffee?,Why do you drink coffee? (It tastes good),Why do you drink coffee? (I need the caffeine),Why do you drink coffee? (I need the ritual),Why do you drink coffee? (It makes me go to the bathroom),Why do you drink coffee? (Other),Other reason for drinking coffee,Do you like the taste of coffee?,Do you know where your coffee comes from?,What is the most you've ever paid for a cup of coffee?,What is the most you'd ever be willing to pay for a cup of coffee?,Do you feel like you’re getting good value for your money when you buy coffee at a cafe?,Approximately how much have you spent on coffee equipment in the past 5 years?,Do you feel like you’re getting good value for your money with regards to your coffee equipment?,Gender,Gender (please specify),Marital Status,Household Income,Education Level,Ethnicity/Race,Ethnicity/Race (please specify),Employment Status,Number of Children,Political Affiliation
vN0XBX,eazvPE,10/21/23 22:34,25-34 years old,95020,More than 4,At home,TRUE,FALSE,FALSE,FALSE,FALSE,"French press, Coffee brewing machine (e.g. Mr. Coffee)",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Regular drip coffee,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Somewhat strong,Medium,Full caffeine,4,2,4,3,"Sharp and biting, without sourness of D",1,1,4,"Very balanced, regardless of order. Nice body, chocolatey. Taste degrades as it cools.",3,3,4,Watery mouth feel. Flavor improves and gets less bitter as it cools.,4,5,1,"Sour, very sharp, like metal. Not to my liking it all.",Coffee C,Coffee A,Coffee C,I primarily work from home,$20-$40,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,Yes,$6-$8,$8-$10,No,$100-$300,Yes,Male,,Married,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,,Employed full-time,2,Independent
yl0XYW,N7PdOG,10/21/23 22:35,35-44 years old,94089,1,"On the go, At a cafe, At home, At the office",TRUE,TRUE,TRUE,TRUE,FALSE,"Pour over, Espresso",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,Latte,,"Milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,,"Whole milk, Oat milk",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,5,3,3,2,"slightly fruity/almondy, more flavorful but not necessarily enjoyable",4,1,3,"bitter, not pleasant hot but better once cool",3,2,4,"neutral, smooth, pleasant - what I would think of as a ""standard"" cup of coffee",1,4,5,"fruity/raspberry notes - not necessarily a daily driver, but the most interesting and enjoyable cup of the 4",Coffee C,Coffee D,Coffee D,I do a mix of both,$20-$40,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,Yes,$8-$10,More than $20,Yes,"More than $1,000",Yes,Male,,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,,Employed full-time,None,Democrat
NA4q0p,Pzrked,10/21/23 22:37,18-24 years old,10026,1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Regular drip coffee,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caramalized,Somewhat strong,Dark,Full caffeine,4,3,5,1,,5,1,5,,4,2,3,,3,3,4,,Coffee B,Coffee D,Coffee B,I do a mix of both,$20-$40,"It tastes good, I need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,,Yes,No,$2-$4,$4-$6,Yes,$100-$300,Yes,Male,,Living with a partner,"$150,000 or more",Bachelor's degree,Hispanic/Latino,,Employed full-time,None,Democrat
7dJXK9,pDzvzb,10/21/23 22:38,35-44 years old,98121,3,"At home, At the office, At a cafe",TRUE,TRUE,FALSE,TRUE,FALSE,"Pour over, Espresso",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweet,Somewhat strong,Medium,Full caffeine,6,1,4,5,"berry, brown sugar",4,2,2,dark chocolate,4,2,4,,3,5,3,"sweet grape, citrus, wine-y, natural?",Coffee C,Coffee A,Coffee A,I primarily work in person,$40-$60,"It tastes good, I need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,,Yes,No,$8-$10,$8-$10,Yes,$500-$1000,Yes,Male,,Married,"$150,000 or more",Doctorate or professional degree,White/Caucasian,,Employed full-time,None,No affiliation
WAeJek,MEVMZE,10/21/23 22:40,35-44 years old,85331,2,"At home, At the office",TRUE,TRUE,FALSE,FALSE,FALSE,"Pour over, Espresso",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Medium,Light,Full caffeine,7,2,3,4,"Natural fruit, lighter roast",3,3,3,"more body, balanced",4,1,3,"earthy, mild",1,5,5,fermented fruit,Coffee A,Coffee D,Coffee D,I do a mix of both,>$100,"It tastes good, I need the ritual, I need the caffeine, Other",TRUE,TRUE,TRUE,FALSE,TRUE,,Yes,Yes,$8-$10,More than $20,No,$20-$50,Yes,Male,,Married,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,,Employed full-time,3,Independent
Al6rdo,vPzKpd,10/21/23 22:40,35-44 years old,33173,1,At the office,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Cortado,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Medium,Full caffeine,4,1,4,4,Tastes yellow. Like caramelized corn. Some honey. Some carrot. Some vegetable notes. Some tomato. A little cantaloupe. It’s nice but I would get a small cup. ,3,1,3,Vanilla Tabaco. Toast. Cedar. Burnt sugar. Smokey. Bittersweet chocolate. Dried date. Nutmeg. ,4,2,2,Blueberry. Fig. Dark chocolate. Molasses. Smokey. Ash. Carbon. Black pepper.,2,3,4,Olive. Leafy greens. Concorde grape. Clove. Anise. Slightly over cooked caramel. Nice.,Coffee A,Coffee D,Coffee D,I primarily work in person,$20-$40,Other,FALSE,FALSE,FALSE,FALSE,TRUE,I like discovering flavors and the process of dialing in,Yes,Yes,$6-$8,More than $20,No,$500-$1000,Yes,Male,,Married,"$150,000 or more",Bachelor's degree,Hispanic/Latino,,Employed full-time,2,No affiliation
rl0DvN,l6zvEo,10/21/23 22:41,35-44 years old,96950,1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Espresso,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Very strong,Dark,Decaf,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yl0Xdg,4KOzV5,10/21/23 22:41,35-44 years old,95070,2,"At home, At the office",TRUE,TRUE,FALSE,FALSE,FALSE,"Espresso, Pour over",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Cappuccino,,"Milk, dairy alternative, or coffee creamer, No - just black",TRUE,TRUE,FALSE,FALSE,FALSE,,Whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Full Bodied,Somewhat strong,Light,Full caffeine,7,2,1,3,,5,2,3,,2,4,5,,4,5,2,,Coffee C,Coffee A,Coffee C,I do a mix of both,$40-$60,"I need the caffeine, I need the ritual",FALSE,TRUE,TRUE,FALSE,FALSE,,Yes,Yes,$8-$10,More than $20,Yes,"More than $1,000",Yes,Male,,Married,"$150,000 or more",Master's degree,White/Caucasian,,Employed full-time,2,No affiliation
KMPpk8,Pzrked,10/21/23 22:41,18-24 years old,10026,Less than 1,At a cafe,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,Cortado,,Other,FALSE,FALSE,FALSE,FALSE,TRUE,Don't drink coffee only espresso,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chocolatey,Somewhat strong,Dark,Full caffeine,2,2,2,1,,4,2,3,,3,2,2,,2,4,2,,Coffee B,Coffee A,Coffee B,I do a mix of both,<$20,Other,FALSE,FALSE,FALSE,FALSE,TRUE,Vibes,No,No,$2-$4,$4-$6,No,Less than $20,Yes,Male,,Living with a partner,"$150,000 or more",Bachelor's degree,Hispanic/Latino,,Employed full-time,None,Democrat
rl0DJN,g9zv6J,10/21/23 22:41,25-34 years old,90057,Less than 1,"At home, At a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Aeropress; Moka Pot,,,,,,,,,Cortado,,"No - just black, Milk, dairy alternative, or coffee creamer",TRUE,TRUE,FALSE,FALSE,FALSE,,Whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,4,1,5,4,,5,2,3,,4,3,3,,3,4,5,,Coffee A,Coffee D,Coffee D,I primarily work in person,<$20,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,Yes,$6-$8,$6-$8,Yes,$50-$100,Yes,Male,,Single,"$100,000 - $149,999",Master's degree,Hispanic/Latino,,Employed full-time,None,Democrat
6d1DWJ,6ZPMMB,10/21/23 22:41,25-34 years old,90710,Less than 1,At a cafe,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Medium,Light,Full caffeine,6,3,4,3,,1,1,4,,2,3,4,,1,2,3,,Coffee B,Coffee D,Coffee B,I do a mix of both,<$20,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,No,$6-$8,$8-$10,Yes,Less than $20,Yes,Male,,Single,"Under $25,000",Some college or associate's degree,Asian/Pacific Islander,,Employed part-time,None,Democrat
zK0EJk,5ZVMob,10/21/23 22:42,18-24 years old,34653,1,"At home, At the office",TRUE,TRUE,FALSE,FALSE,FALSE,"Espresso, French press, Coffee brewing machine (e.g. Mr. Coffee)",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Other,cafe cubano,"Milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,,Half and half,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Chocolatey,Somewhat strong,Dark,Half caff,7,1,4,3,,4,2,4,chocolate,4,2,5,Gingerbread,2,4,4,Fruit juice. Apple?,Coffee C,Coffee D,Coffee C,I primarily work in person,<$20,"It tastes good, I need the caffeine, I need the ritual, Other",TRUE,TRUE,TRUE,FALSE,TRUE,Autistic special interest,Yes,Yes,$6-$8,$8-$10,Yes,"More than $1,000",No,Female,,Living with a partner,"$50,000 - $74,999",High school graduate,White/Caucasian,,Employed full-time,None,Independent
8dJNGr,Y49kK0,10/21/23 22:42,35-44 years old,91001,2,At home,TRUE,FALSE,FALSE,FALSE,FALSE,"Pour over, Espresso",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Pourover,,"No - just black, Milk, dairy alternative, or coffee creamer",TRUE,TRUE,FALSE,FALSE,FALSE,,Whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Bold,Very strong,Nordic,Full caffeine,8,2,3,3,"washed, bright, sweet, fruity",4,3,3,"washed, roast toast flavor with a molasses sweetness",1,3,5,"washed, pleasant creamy finish, a comfort cup with notes of dark chocolate and nuts",2,4,4,"natural, vibrant, fruit bomb, with tropical flavors",Coffee C,Coffee D,Coffee C,I primarily work from home,>$100,"I need the ritual, It tastes good, I need the caffeine",TRUE,TRUE,TRUE,FALSE,FALSE,,Yes,Yes,More than $20,More than $20,Yes,"More than $1,000",Yes,Male,,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,,Employed full-time,1,Democrat
XeR5zg,19R6ag,10/21/23 22:43,35-44 years old,97215,1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,,Oat milk,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Chocolatey,Medium,Medium,Full caffeine,7,2,5,1,Extreme acidity,3,2,4,"Almost burnt taste, high bitterness",2,2,5,"Mild, nasty to drink, notes of toast",1,4,2,Very acidic,Coffee C,Coffee D,Coffee C,I primarily work from home,$20-$40,"I need the ritual, It tastes good, It makes me go to the bathroom",TRUE,FALSE,TRUE,TRUE,FALSE,,Yes,Yes,$6-$8,$6-$8,Yes,$300-$500,Yes,Male,,Living with a partner,"$150,000 or more",Bachelor's degree,Other (please specify),Multi-Ethnic,Employed full-time,None,Democrat
bl25aZ,O7EkYY,10/21/23 22:43,25-34 years old,77025,2,"At a cafe, At home",TRUE,FALSE,FALSE,TRUE,FALSE,"Pour over, Espresso",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Pourover,,"No - just black, Milk, dairy alternative, or coffee creamer",TRUE,TRUE,FALSE,FALSE,FALSE,,Whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Fruity,Medium,Nordic,Full caffeine,8,2,4,5,"Carmel, light, pineapple, a bit sour when cold",3,2,4,"Stone fruit sweetness, full body, nut",5,1,1,"Dark cholate, full body, grassy when cold",1,5,5,"Green apple, acid, light, floral",Coffee A,Coffee A,Coffee A,I do a mix of both,$40-$60,"It tastes good, I need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,,Yes,Yes,$15-$20,$15-$20,Yes,"More than $1,000",Yes,Male,,Married,"$75,000 - $99,999",Doctorate or professional degree,Asian/Pacific Islander,,Employed full-time,None,No affiliation
VZ9pXE,vPzKQD,10/21/23 22:44,,,,"At a cafe, At home",TRUE,FALSE,FALSE,TRUE,FALSE,Pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Espresso,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVXqPb,Bxe0MK,10/21/23 22:44,55-64 years old,97034,3,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Pod/capsule machine (e.g. Keurig/Nespresso),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Cold brew,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Very strong,Dark,Full caffeine,4,3,5,2,,3,3,4,,5,5,1,,3,1,5,,Coffee B,Coffee D,Coffee D,,,,,,,,,,,,,,,,,,,,,,,,,,
xd0Vgo,MEVMWk,10/21/23 22:45,18-24 years old,98121,3,"At the office, At home",TRUE,TRUE,FALSE,FALSE,FALSE,Espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,,Whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Chocolatey,Very strong,Medium,Full caffeine,5,2,3,2,"Light, crisp, like an apple",4,3,4,"Chocolately, richer feeling",2,2,3,"Sweet, crisp, a bit of a berry",4,3,3,"Blueberry, fruity",Coffee B,Coffee D,Coffee B,I primarily work from home,$60-$80,"I need the caffeine, I need the ritual, It tastes good",TRUE,TRUE,TRUE,FALSE,FALSE,,Yes,Yes,$10-$15,$10-$15,No,"More than $1,000",Yes,Male,,Single,"$150,000 or more",Bachelor's degree,White/Caucasian,,Employed full-time,None,
9d6NaY,kNzvLo,10/21/23 22:45,55-64 years old,91381,3,"At home, At the office, At a cafe",TRUE,TRUE,FALSE,TRUE,FALSE,"Pour over, Espresso, Cold brew, Coffee brewing machine (e.g. Mr. Coffee)",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,Cortado,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bold,Very strong,Medium,Full caffeine,8,2,4,2,"Toasty at first, after cooled mapley ",3,3,1,"Flat tasting, finished muddy as it cooled did not like",3,4,4,Very tasty,2,4,5,Tasted like berries ,Coffee C,Coffee D,Coffee D,I primarily work in person,$20-$40,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,Yes,$6-$8,$6-$8,No,$100-$300,Yes,Female,,Married,,Some college or associate's degree,White/Caucasian,,Employed full-time,None,
g5QbLJ,5ZVMgb,10/21/23 22:47,>65 years old,88005,2,At home,TRUE,FALSE,FALSE,FALSE,FALSE,"Pour over, French press, Espresso, Coffee brewing machine (e.g. Mr. Coffee)",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Other,"infusion, using Clever or Technivorn",No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chocolatey,,Medium,Full caffeine,7,1,3,3,"Enjoyed the light body and fruitiness, thought it improved as it cooled",2,3,4,"Nice body & texture, less clarity, but enjoyed it. Noted that it did not evolve as much as others did as it cooled.",2,2,4,"I had never tasted a wet hulled coffee before, so was pleased to have the chance. I liked the darker roast profile, it fits my normal roasting (I usually roast my own coffee). My own tastes are moving toward lighter roasts, so moving away from this style.",2,4,3,"When hot, found this very acidic and with intense fruitiness, mostly citrus, and did not much enjoy it. As it cooled, I found it to be much more balanced and found it quite interesting. but farther toward the very lighter roasts than I currently enjoy.",Coffee B,Coffee A,Coffee B,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,,Yes,Yes,$4-$6,$6-$8,No,"More than $1,000",Yes,Male,,Married,"$100,000 - $149,999",Doctorate or professional degree,White/Caucasian,,Retired,1,Democrat
OAjQg8,974Me5,10/21/23 22:48,25-34 years old,48390,1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Cortado,,"No - just black, Milk, dairy alternative, or coffee creamer",TRUE,TRUE,FALSE,FALSE,FALSE,,Whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Bright,Medium,Light,Full caffeine,6,3,5,3,high fruit-like acididty,3,3,3,berrys,5,3,5,Pu'er tea,2,3,4,,Coffee C,Coffee D,Coffee C,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,,Yes,Yes,$8-$10,$8-$10,Yes,$100-$300,Yes,Prefer not to say,,,,,,,,,
PA2RWQ,W8q1xv,10/21/23 22:49,45-54 years old,7450,1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Cappuccino,,"No - just black, Milk, dairy alternative, or coffee creamer",TRUE,TRUE,FALSE,FALSE,FALSE,,"Whole milk, Oat milk",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Full Bodied,Medium,Medium,Full caffeine,3,2,5,2,,3,2,3,,4,1,3,,3,3,4,,Coffee B,Coffee D,Coffee D,I primarily work from home,$40-$60,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,Yes,$6-$8,$8-$10,No,"More than $1,000",Yes,Male,,Married,"$150,000 or more",Master's degree,White/Caucasian,,Employed full-time,2,No affiliation
PA2RLd,KVGkqV,10/21/23 22:50,45-54 years old,7980,2,At home,TRUE,FALSE,FALSE,FALSE,FALSE,"Pour over, Cold brew",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,Pourover,,"Milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,,Oat milk,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Chocolatey,Somewhat light,Light,Half caff,4,1,4,2,,3,1,4,,4,2,3,,1,5,1,,Coffee B,Coffee A,Coffee B,I primarily work from home,<$20,"It tastes good, I need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,,Yes,No,$2-$4,$2-$4,No,Less than $20,Yes,Female,,Married,"$75,000 - $99,999",Bachelor's degree,White/Caucasian,,Employed full-time,2,Democrat
qbY58k,RDjjK9,10/21/23 22:53,35-44 years old,80219,2,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Cappuccino,,Sugar or sweetener,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,Raw Sugar (Turbinado),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,Nutty,Somewhat strong,Medium,Full caffeine,8,2,4,2,"apple, plum",3,3,3,"banana, grape",4,2,4,"raisins, roasted nuts, toffee",2,4,4,"pineapple, rum, raw nuts",Coffee C,Coffee D,Coffee C,I primarily work from home,$60-$80,"It tastes good, I need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,,Yes,Yes,$8-$10,More than $20,No,"More than $1,000",Yes,Male,,Single,"$100,000 - $149,999",Less than high school,White/Caucasian,,Employed full-time,None,Democrat
J2V17r,RDjjMJ,10/21/23 22:53,35-44 years old,94928,4,"At home, At the office, At a cafe",TRUE,TRUE,FALSE,TRUE,FALSE,"Pour over, Pod/capsule machine (e.g. Keurig/Nespresso)",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Cortado,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweet,Somewhat strong,Light,Full caffeine,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
